!	1	3	1	1	4	1	3	1	1	4	3	3	4	4	2	3	3	4	3	3	4	4	4	5	4
regards	3	4	3	1	4	3	5	1	0	3	1	4	3	3	1	4	3	6	4	4	4	5	6	6	5
regime	1	2	1	0	3	1	2	1	3	5	5	3	3	5	3	2	2	2	3	3	3	4	3	3	3
regular	0	2	0	0	3	0	0	1	0	2	2	4	4	1	0	2	2	3	2	2	2	2	3	3	3
regularly	1	3	1	1	4	1	3	1	2	5	5	4	4	4	4	3	3	3	2	2	3	3	4	4	3
rehashes	3	4	3	3	5	3	6	1	0	0	3	5	3	0	2	5	1	5	3	4	4	4	5	5	5
reign	0	3	0	1	4	0	0	1	0	4	4	3	2	4	3	2	1	3	3	4	4	5	5	4	3
reinhold	3	3	3	1	4	3	6	1	0	3	4	4	2	5	4	5	2	4	4	4	5	5	6	5	5
rejected	0	3	0	1	4	0	0	1	0	3	4	3	0	4	2	2	0	4	3	3	3	5	5	4	4
related	2	3	2	1	4	2	4	1	0	2	3	2	2	1	2	1	2	4	4	5	5	6	6	5	4
relation	1	4	1	1	4	1	3	1	0	3	4	2	2	2	3	1	1	4	4	4	5	6	6	5	5
relationship	1	5	1	1	4	1	2	1	3	0	4	4	4	0	3	5	5	4	3	3	3	4	5	4	4
relationships	2	2	1	1	4	2	4	1	0	3	4	4	4	2	3	2	3	4	4	4	4	4	4	4	4
relatively	1	3	0	1	4	1	2	1	0	4	2	4	4	4	1	3	4	4	4	4	4	4	4	4	4
release	0	2	0	1	4	0	1	1	0	4	3	2	3	3	2	1	2	4	3	3	3	4	5	5	4
released	2	3	1	1	4	2	2	0	0	4	2	3	4	3	0	2	2	4	4	5	6	6	6	5	5
relentless	1	3	1	1	4	1	4	1	0	4	1	4	4	4	1	4	3	5	4	5	4	5	4	5	4
relevance	1	3	1	1	4	1	4	1	0	2	3	2	4	2	2	1	3	4	3	4	3	4	4	4	4
relieved	2	4	2	2	4	2	5	1	0	4	2	2	4	4	1	1	3	5	5	4	4	5	6	6	5
religion	2	3	2	1	4	2	5	1	3	5	1	4	4	5	0	3	3	4	2	3	4	4	5	4	4
relocated	2	2	1	1	5	2	5	1	0	4	2	2	3	3	1	1	1	4	3	3	4	5	4	5	5
relocation	2	3	1	2	5	2	5	1	0	3	3	3	0	2	2	1	0	5	5	5	5	5	6	5	4
remain	0	4	0	1	4	0	2	1	0	4	1	4	2	4	0	3	1	4	4	6	5	6	6	5	5
remains	2	4	1	1	4	2	4	1	0	2	2	3	4	1	2	3	4	4	3	3	4	5	5	5	5
remake	1	4	1	1	4	1	4	1	0	2	2	4	2	2	2	2	1	4	4	4	4	4	5	5	4
remarkable	2	3	2	2	5	2	6	1	0	4	3	4	2	2	2	3	2	4	4	4	4	5	5	5	5
remarkably	2	3	1	1	4	2	4	1	0	4	3	4	3	6	2	4	2	5	4	4	4	6	6	6	5
remember	1	2	0	1	4	1	1	1	0	4	1	1	4	4	0	0	2	4	3	3	3	4	4	3	3
remembered	1	3	1	1	4	1	4	1	0	0	2	3	4	0	2	2	4	5	3	3	4	5	5	5	5
remembering	2	4	2	2	4	2	5	1	1	4	4	0	0	4	4	0	0	5	4	4	5	6	6	6	6
remind	2	4	2	1	4	2	3	1	0	4	2	3	2	4	2	2	0	5	5	5	5	5	6	5	5
reminder	0	3	0	1	4	0	0	1	0	3	1	1	1	3	0	0	1	3	3	3	4	5	5	4	4
remotely	1	3	1	1	4	1	3	1	0	3	4	4	4	2	2	4	3	4	4	4	4	4	5	5	4
reno	0	2	0	0	4	0	2	1	0	2	4	2	4	2	3	0	4	4	3	4	4	4	4	4	4
renounced	1	3	1	1	4	1	2	1	0	3	2	2	4	3	1	2	3	3	2	3	4	4	4	4	4
renowned	2	3	1	2	4	2	5	1	0	1	1	4	4	0	0	4	4	4	3	3	4	5	5	5	5
reorganized	2	2	2	2	5	2	7	1	0	4	3	3	5	4	1	1	4	4	3	4	4	5	5	5	4
repetitive	2	4	2	2	4	2	5	1	0	4	4	5	1	3	4	4	0	4	4	5	6	6	5	6	5
replace	1	4	1	1	4	1	2	1	1	2	2	1	1	1	2	0	0	4	5	5	5	4	5	5	5
replaced	1	3	1	1	4	1	2	1	0	1	3	0	2	0	3	0	1	5	4	4	5	5	5	5	4
report	1	2	0	1	3	1	2	1	0	4	2	0	4	3	1	0	3	4	3	4	4	4	5	4	4
reported	1	3	1	1	4	1	2	1	0	3	3	4	4	3	2	4	3	5	4	4	5	5	4	4	4
reports	1	5	1	2	4	1	3	1	0	3	3	4	1	3	3	3	0	4	4	6	6	5	5	5	4
representative	3	3	2	1	4	3	5	1	0	4	4	2	3	4	2	2	2	4	3	4	4	4	4	5	4
representatives	1	3	1	1	4	1	4	1	0	4	1	3	3	4	0	2	2	4	3	4	4	4	4	5	4
represented	1	2	1	1	4	1	2	1	0	4	4	3	1	3	2	2	0	3	2	3	3	3	4	4	4
reprise	2	4	2	2	4	2	5	1	0	4	2	4	4	4	0	2	4	4	4	4	4	5	5	4	4
republican	1	4	1	1	4	1	4	1	0	2	3	4	3	2	2	3	3	4	4	4	5	5	6	5	5
repulsive	1	4	1	1	4	1	4	1	0	4	2	2	4	2	2	1	2	4	4	4	6	5	5	5	4
requested	1	3	1	1	5	1	5	1	0	3	2	4	4	2	1	3	2	4	3	4	4	5	5	5	5
require	1	3	1	1	4	1	5	1	0	4	4	3	5	5	3	2	4	4	5	5	4	5	5	5	5
research	1	3	1	1	4	1	4	1	0	3	2	3	4	3	2	2	5	3	2	3	3	4	4	3	3
resembles	1	4	1	1	4	1	4	1	0	3	3	2	4	3	1	2	3	4	4	4	4	5	5	5	4
resentful	2	5	2	2	4	2	5	1	0	4	4	3	2	4	3	2	1	4	4	5	5	5	5	5	5
resignation	1	3	1	1	4	1	4	1	1	2	2	1	4	2	1	1	3	5	3	3	4	4	5	5	5
resigned	2	3	2	2	4	2	4	1	0	4	4	2	4	4	2	2	2	4	2	2	2	4	4	4	4
resonance	1	4	1	1	5	1	4	1	0	3	5	2	4	2	4	1	3	5	5	5	5	6	6	6	5
resorting	2	4	2	2	4	2	6	1	0	4	4	1	4	5	4	1	3	5	4	3	4	4	5	5	5
respect	0	3	0	1	4	0	1	1	0	3	3	4	3	3	2	3	3	5	4	4	5	5	4	5	4
respected	1	2	1	1	4	1	3	1	0	2	3	4	4	2	2	3	3	5	3	3	4	5	4	4	4
response	1	3	1	1	4	1	3	1	0	4	0	2	4	5	0	1	1	4	3	3	4	4	4	5	4
responsibility	2	4	1	1	4	2	4	1	3	2	4	4	4	1	3	4	4	3	3	3	4	4	5	5	5
rest	1	2	1	1	3	1	2	1	0	1	2	2	3	1	1	2	2	2	2	3	2	3	3	3	3
result	1	2	0	0	3	1	2	1	0	4	3	2	1	3	2	1	1	3	3	3	3	4	4	4	4
results	1	3	1	1	4	1	3	1	2	5	5	4	4	4	4	3	3	3	2	3	3	3	4	4	4
resume	1	3	1	1	4	1	2	1	0	1	1	2	2	1	0	1	2	4	3	2	4	4	4	4	4
retire	1	3	1	1	4	1	2	1	0	4	4	4	3	4	2	3	2	4	4	3	4	5	4	4	4
retreat	2	4	1	1	4	2	4	1	0	4	3	1	4	4	3	0	3	4	3	3	4	5	5	5	5
retro	1	5	2	2	4	1	5	1	0	4	4	4	4	7	5	5	5	3	2	2	3	4	4	4	4
return	1	3	1	1	4	1	5	1	0	0	1	4	2	0	0	2	1	5	4	5	6	6	6	5	5
returned	2	3	1	1	4	2	4	1	0	4	4	2	4	4	3	2	3	4	4	2	4	4	4	6	5
returning	0	2	0	1	4	0	2	1	0	4	4	2	3	4	3	2	2	4	3	3	4	4	4	4	4
returns	1	4	1	1	4	1	2	1	0	3	4	4	2	2	3	4	1	5	4	5	5	5	6	6	5
revealed	1	3	1	1	4	1	5	1	0	1	4	2	1	0	2	1	0	4	2	2	2	3	4	4	4
reverend	2	3	1	1	4	2	3	1	0	4	4	4	4	4	2	3	4	4	4	3	4	4	5	4	4
revolution	1	3	1	1	4	1	4	1	0	3	4	3	3	2	2	2	2	4	3	4	4	4	4	4	4
revolutionaries	2	3	2	3	4	2	6	1	2	3	4	4	4	2	3	3	3	5	5	6	7	6	5	5	5
revolutionary	1	3	1	1	4	1	4	1	0	4	2	3	3	3	1	2	2	4	4	4	4	4	4	4	4
rewarded	2	3	1	1	4	2	5	1	0	4	4	1	2	5	3	1	1	4	4	5	6	6	6	5	4
rhode	1	3	1	1	4	1	4	1	0	2	4	4	2	2	2	3	2	4	3	3	4	4	4	4	4
ribicoff	1	4	1	2	4	1	3	1	0	4	4	2	2	6	4	1	1	4	3	4	4	4	5	6	6
rican-american	3	3	3	3	4	3	5	1	0	0	4	2	4	0	3	2	3	4	3	3	3	4	4	5	5
rice	1	3	1	1	4	1	1	1	0	4	3	4	3	3	2	3	1	4	3	4	4	4	4	4	4
richard	1	3	1	1	4	1	3	1	0	4	2	4	3	4	1	2	2	4	3	3	4	4	4	4	4
richly	1	3	1	1	4	1	2	1	0	4	4	4	3	4	3	3	1	5	4	4	4	4	5	5	4
richness	1	4	1	1	4	1	2	1	0	3	4	1	4	2	3	1	4	5	5	5	5	6	6	6	5
rico	0	2	0	0	2	0	0	0	0	2	4	2	4	2	2	1	3	2	2	2	2	2	3	3	2
ride	1	2	1	0	4	1	3	1	0	1	4	4	3	2	3	3	2	3	3	3	4	4	4	4	4
right	0	2	0	0	3	0	2	1	0	4	4	1	4	3	3	0	3	2	2	2	3	4	3	3	2
rights	0	2	0	0	3	0	1	1	0	2	2	4	4	2	2	4	4	2	2	2	3	4	3	3	3
ring	1	2	1	1	4	1	1	1	0	4	4	3	5	3	2	1	5	3	3	3	4	4	4	4	3
rings	1	2	0	1	4	1	1	1	0	4	3	1	4	6	3	1	2	3	4	4	3	4	4	4	4
riot-control	2	3	2	3	4	2	6	1	0	3	1	4	2	3	1	4	1	5	4	5	5	6	6	5	5
rips	1	2	0	1	4	1	2	1	0	4	3	3	4	3	2	2	3	3	3	3	3	3	4	4	3
rither	2	3	2	2	4	2	5	1	0	4	3	4	4	6	2	3	3	4	4	4	4	5	6	5	5
rival	0	4	0	1	4	0	2	1	0	4	3	4	4	2	2	2	3	4	2	3	4	4	4	4	4
river	2	2	1	1	4	2	5	1	0	2	3	4	5	1	3	2	3	4	3	3	3	4	5	5	4
road	1	5	1	2	4	1	1	1	0	4	4	3	4	5	3	2	4	4	3	4	4	6	6	5	4
roads	1	3	1	1	4	1	2	1	0	4	1	4	4	6	1	4	4	3	3	4	4	4	4	4	3
roadside	1	3	1	1	4	1	2	1	0	4	3	4	3	3	2	3	2	4	4	4	4	5	4	4	4
rob	0	1	0	0	2	0	1	0	0	3	3	4	3	2	2	3	2	2	1	2	2	2	2	2	2
robert	1	3	1	1	4	1	3	1	0	3	4	3	4	3	2	3	3	4	3	3	3	4	4	4	4
robinson``	2	2	1	1	3	2	4	1	0	4	3	2	2	4	2	1	1	2	2	2	2	3	3	3	3
robots	1	2	0	1	4	1	2	1	0	4	1	4	4	4	0	3	4	4	3	5	4	5	4	4	4
robust	2	3	1	1	5	2	5	1	0	3	4	5	3	2	3	3	1	5	4	3	3	4	5	6	6
rochester	2	3	1	1	5	2	6	1	1	1	2	4	3	0	1	4	2	5	4	4	4	4	4	5	4
rock	0	2	0	0	3	0	2	1	0	3	3	3	3	2	2	2	2	4	3	3	4	4	4	4	4
rockefeller	2	4	2	3	4	2	5	1	0	4	4	4	1	4	4	4	0	4	3	3	4	5	6	6	6
rockefeller)	1	3	1	2	4	1	4	1	0	1	4	4	4	0	2	3	5	4	3	3	3	4	5	6	6
rocky	1	2	1	1	4	1	2	1	1	3	3	4	3	3	2	3	2	4	3	3	3	4	5	5	4
rogers	2	3	2	1	4	2	5	1	1	4	4	2	2	4	2	1	1	4	3	3	3	4	5	6	5
roland	2	4	1	1	4	2	3	1	0	3	2	4	2	4	2	4	2	4	4	4	4	4	5	5	5
role	0	2	0	0	3	0	0	1	0	3	3	2	3	2	2	1	2	3	2	2	3	3	4	4	3
roles	0	2	0	0	3	0	1	1	0	1	4	2	3	1	2	1	2	3	2	2	2	4	4	4	4
roll	0	2	0	0	2	0	0	1	0	4	2	4	3	3	1	2	2	2	2	2	2	2	2	2	2
roller-coaster	3	4	3	2	4	3	6	1	0	0	0	4	3	0	0	3	3	6	4	4	4	5	6	5	5
rollerball	2	3	2	2	4	2	7	1	1	3	1	4	4	2	0	3	3	5	3	4	5	5	4	5	4
romance	1	3	1	1	3	1	2	1	0	3	2	0	3	2	1	0	2	3	2	2	2	3	3	3	3
romantic	2	3	2	1	4	2	4	1	0	3	4	4	3	3	2	3	2	5	4	5	5	5	5	5	5
roosevelt	2	3	2	1	4	2	4	1	0	4	4	3	3	4	2	2	2	4	3	3	4	4	4	5	4
root	0	2	0	0	4	0	0	1	0	2	4	2	3	2	2	1	2	3	2	2	2	3	3	3	2
rosalind	1	3	1	2	4	1	3	1	0	4	3	4	3	3	2	3	2	4	3	3	4	4	5	4	4
rose	1	3	2	1	4	1	2	1	0	4	2	4	3	4	2	4	2	4	2	2	3	4	4	4	4
rosemary	2	3	2	1	4	2	4	1	0	4	4	4	4	4	3	3	2	4	3	3	3	4	4	4	4
rot	1	3	1	1	4	1	2	1	0	3	4	4	4	4	4	3	4	5	4	4	5	5	5	5	4
rousing	2	3	1	1	4	2	4	1	0	2	2	4	2	2	1	5	2	5	5	4	5	5	6	6	7
routines	1	5	2	1	5	1	2	1	0	5	5	3	4	5	3	2	3	4	3	3	4	4	4	5	4
roy	0	2	0	0	3	0	2	1	0	3	3	4	3	2	2	3	3	2	2	2	2	2	3	3	3
royal	1	3	1	1	4	1	2	1	0	2	3	4	2	2	2	3	1	3	3	4	4	4	5	5	4
royale	1	2	1	1	4	1	2	1	0	2	4	3	4	2	3	1	4	5	5	4	4	4	4	5	4
royally	1	3	1	1	4	1	2	1	0	4	4	4	2	4	4	4	1	6	4	4	5	5	5	5	5
rubber	1	3	1	1	4	1	5	1	0	4	4	4	4	3	4	4	2	4	4	5	4	4	4	4	5
rubin	1	1	0	0	3	1	2	0	0	4	3	4	3	5	2	2	1	2	3	2	2	2	3	3	2
rudy	2	3	1	1	4	2	4	1	0	4	4	4	4	4	3	4	3	5	3	3	3	4	5	5	5
rumored	1	3	1	1	5	1	2	1	0	3	5	2	3	2	3	1	2	5	4	5	5	6	5	5	5
runner	0	2	0	0	4	0	2	0	0	3	4	3	4	4	4	2	4	4	3	4	4	4	4	4	4
runs	0	3	0	1	4	0	0	1	0	1	4	4	4	0	3	3	2	3	2	3	3	4	4	4	4
rush	0	1	0	0	3	0	1	0	0	4	2	2	4	6	1	1	4	2	3	3	2	2	2	3	3
russian	1	3	0	1	4	1	2	1	0	3	1	3	3	3	0	2	3	3	3	3	3	3	4	4	4
rut	0	1	0	0	2	0	0	1	0	4	4	2	2	4	6	1	1	1	1	1	2	2	2	2	1
ruth	0	3	0	1	4	0	1	1	0	4	4	4	4	5	2	4	4	3	3	2	3	4	4	4	4
ruthy	1	4	1	1	4	1	3	1	0	4	2	1	4	3	1	0	3	4	5	7	7	6	5	5	4
ryan	0	1	0	0	2	0	2	1	0	2	2	5	2	2	1	3	1	1	1	1	1	1	1	2	1
s.	0	0	0	0	1	0	1	1	0	4	1	4	4	6	0	3	4	0	0	0	0	0	1	1	1
sacred	0	2	0	1	4	0	1	1	0	0	2	4	3	0	1	2	1	4	3	2	3	5	5	5	4
sad	0	2	0	0	3	0	0	1	0	3	3	4	3	3	2	3	2	3	2	2	2	3	2	2	2
sadism	2	4	2	2	4	2	5	1	0	0	4	0	1	0	3	0	0	5	4	4	5	6	5	5	5
sagrado	2	4	2	2	4	2	5	1	0	4	4	4	4	4	3	4	3	6	3	3	4	6	5	6	5
said	0	2	0	0	3	0	1	1	0	2	3	3	4	2	3	2	2	2	2	2	2	3	2	2	3
sake	1	5	1	2	4	1	2	1	0	3	1	4	4	3	0	3	3	3	3	3	3	4	4	3	3
sales	0	3	0	0	3	0	1	1	0	4	2	2	2	3	0	2	2	3	3	4	3	3	4	4	4
salvos	0	2	0	1	3	0	2	1	0	2	4	4	2	2	2	3	1	3	3	4	4	3	3	3	3
same	1	2	0	0	4	1	2	1	0	3	3	4	3	3	2	2	2	3	2	3	3	4	4	4	4
samuel	1	3	1	1	4	1	3	1	0	4	3	4	4	4	2	3	3	4	3	3	3	4	5	5	4
san	0	2	0	0	3	0	1	1	0	4	2	4	3	4	1	3	2	3	2	2	2	3	3	3	3
sandler	2	2	1	1	4	2	4	1	0	4	4	3	4	4	2	2	2	2	3	2	2	4	4	3	3
sang	1	2	1	0	4	1	2	1	0	3	4	1	4	2	3	0	2	3	2	2	1	2	2	3	2
santa	1	3	1	1	4	1	2	1	0	2	2	4	4	3	1	3	3	4	2	3	4	4	4	4	4
sara	1	3	1	1	4	1	2	1	0	2	4	4	4	2	5	3	3	4	3	3	4	4	4	3	3
sargent	2	4	2	1	4	2	4	1	0	4	2	4	4	2	2	4	3	4	4	4	4	5	4	4	4
satire	0	3	0	1	4	0	1	1	0	4	4	4	4	4	4	2	4	3	3	4	4	4	4	4	4
satirical	1	2	1	1	4	1	3	1	0	3	2	3	4	2	1	2	3	3	3	3	4	4	4	5	4
satirist	1	4	1	2	4	1	5	1	1	4	2	4	4	3	1	4	4	4	4	4	4	5	5	5	5
satisfy	1	3	1	1	4	1	2	1	0	3	4	1	4	2	3	0	2	4	3	4	4	4	5	4	4
satisfying	2	3	2	1	4	2	3	1	2	3	4	2	4	4	3	2	2	6	5	6	4	5	5	6	5
saturday	1	2	0	1	4	1	2	0	0	4	2	3	3	3	0	2	2	4	4	4	4	4	5	4	4
savage	1	4	1	1	4	1	2	1	0	2	0	3	3	1	0	2	3	3	3	2	2	3	3	4	4
saviour	3	4	3	2	4	3	5	1	0	1	3	4	4	0	2	3	3	4	4	4	5	5	5	5	5
savvier	1	4	1	1	4	1	3	1	0	3	4	4	1	2	3	3	1	5	4	4	4	5	5	5	5
say	0	3	1	1	4	0	1	1	0	2	4	4	3	2	2	3	2	3	2	3	3	3	3	3	3
scandal	1	2	0	1	3	1	2	1	1	2	4	3	3	2	5	2	2	2	2	2	2	3	3	3	3
scene	1	3	1	1	4	1	2	1	0	4	5	2	5	5	4	1	4	5	4	5	5	5	5	5	4
scenery	1	3	1	1	4	1	2	1	1	4	2	4	4	5	1	3	3	4	3	4	5	5	5	5	5
scenes	1	3	1	1	4	1	2	1	0	3	3	2	3	2	2	2	2	4	3	3	4	4	4	4	4
schneider	3	3	2	2	5	3	6	1	0	5	5	5	5	4	3	3	3	5	3	3	4	4	5	6	5
scholars	1	2	1	1	3	1	2	1	0	0	4	4	4	0	2	3	4	4	4	3	3	4	4	4	3
scholarship	1	3	1	1	4	1	3	1	0	4	1	1	4	3	0	0	3	4	4	4	5	5	5	5	5
school	1	3	1	1	4	1	1	1	0	3	4	2	4	3	3	2	3	3	3	3	4	4	4	4	4
schwartzman	2	5	2	3	4	2	6	1	0	3	4	2	4	2	4	2	2	3	3	3	4	5	6	6	5
schwarzenegger	1	3	1	2	4	1	5	1	0	4	4	4	4	3	4	3	3	3	3	3	3	4	4	5	4
sci-fi	0	2	0	0	2	0	1	1	0	2	1	4	4	2	1	3	3	1	1	1	1	1	2	2	2
sciences	1	3	1	1	3	1	2	1	0	4	3	3	4	4	2	2	3	3	2	2	2	3	3	3	3
scientific	0	3	0	1	4	0	2	1	0	2	4	3	3	2	3	3	4	4	2	3	3	4	4	4	4
scientist	1	2	0	1	3	1	3	0	0	3	4	1	2	3	3	0	1	2	2	2	3	4	4	3	3
scooby	2	3	1	1	5	2	5	1	0	3	4	4	4	2	3	2	3	5	6	7	6	5	5	5	5
scool	1	3	0	1	4	1	1	1	0	3	3	2	3	3	2	1	2	4	3	3	3	5	5	5	5
scores	1	4	1	1	4	1	2	1	0	3	4	3	3	4	3	2	2	5	3	5	4	5	5	5	4
scoring	1	3	1	1	4	1	5	1	0	4	2	3	4	4	1	2	3	5	4	4	4	4	5	5	5
scotia	0	2	0	1	3	0	0	1	0	4	4	4	4	4	3	3	3	3	2	3	2	2	3	4	3
scott	1	4	1	2	4	1	3	1	0	3	3	3	4	3	2	2	2	4	3	3	4	4	4	4	4
scoutmaster	2	3	2	2	4	2	5	1	0	5	0	3	2	5	0	1	2	4	3	3	3	4	4	4	4
screen	0	2	0	1	4	0	1	1	0	2	4	4	3	2	3	3	2	3	3	3	3	4	4	4	4
screenplay	2	3	2	1	5	2	6	1	0	4	2	2	5	4	1	1	4	4	4	4	4	5	5	5	5
screenplays	2	2	1	1	4	2	5	1	0	3	0	4	4	4	0	3	4	5	5	4	4	4	5	5	4
screenwriter	2	3	1	1	4	2	6	1	0	4	1	4	3	4	0	3	2	4	4	4	5	5	6	5	5
screwed	1	4	1	1	4	1	2	1	0	4	4	2	4	5	3	1	3	5	5	5	6	7	6	6	5
scribe	1	5	1	2	4	1	4	1	0	5	3	4	2	5	2	3	1	3	3	3	4	4	4	4	4
script	1	3	0	1	4	1	2	1	0	2	3	4	4	2	2	2	3	4	3	4	4	4	4	4	4
scripted	0	3	0	1	4	0	1	1	0	4	2	3	4	4	2	2	4	4	3	4	4	4	4	4	4
scripts	0	3	1	1	3	0	1	1	0	4	4	0	4	4	2	0	2	3	4	4	4	5	4	4	3
scrooge	1	3	1	1	4	1	2	1	0	3	1	2	1	3	0	1	1	4	3	4	4	3	4	4	3
sea	0	2	0	0	3	0	2	1	0	4	2	3	3	3	2	2	2	2	2	2	2	3	2	3	2
search	0	1	0	0	2	0	0	1	0	2	4	3	3	2	2	1	1	1	0	1	1	1	1	1	1
searching	2	3	1	1	4	2	5	1	0	4	4	2	3	4	2	1	1	4	4	4	5	6	6	5	5
season	0	1	0	0	2	0	0	1	0	2	3	2	2	1	2	1	1	1	1	1	1	1	1	2	2
seat	0	2	0	1	3	0	0	1	0	2	4	2	4	2	4	1	2	3	3	3	3	4	3	3	3
secede	1	3	1	1	4	1	3	1	0	4	1	4	3	4	0	3	2	4	4	5	5	5	5	5	5
second	1	3	1	1	4	1	3	1	0	4	3	3	2	3	1	2	2	3	3	3	4	4	5	5	4
secondary	2	2	1	1	4	2	5	1	0	3	1	4	4	3	0	4	4	4	3	3	4	5	4	5	5
secret	0	3	0	1	3	0	0	1	0	2	4	4	1	2	3	2	0	3	2	2	3	3	3	3	3
secretary	1	3	1	1	4	1	3	1	0	3	2	1	3	3	1	1	2	4	4	4	4	5	5	5	5
section	1	3	1	1	4	1	3	1	0	2	3	1	4	1	1	0	3	4	3	3	4	4	4	4	5
secularists	4	3	4	2	4	4	7	1	0	6	4	2	4	2	3	2	3	5	4	4	4	5	4	5	5
secure	1	3	1	1	4	1	2	1	0	2	3	1	4	2	2	1	3	4	3	5	7	6	5	4	4
seductive	1	4	1	1	5	1	5	1	0	1	5	4	3	0	3	3	2	5	5	5	5	7	6	5	5
see	0	2	0	1	4	0	1	1	0	4	1	3	2	4	0	2	2	2	2	3	3	3	4	4	3
seeing	0	2	1	1	3	0	2	1	0	4	4	2	2	4	3	2	2	3	3	4	5	4	4	5	4
seeking	1	1	0	0	3	1	2	1	0	4	4	4	4	4	3	2	2	2	2	3	3	3	4	3	3
seem	1	3	0	1	4	1	2	1	0	3	3	2	2	3	2	2	1	4	4	4	4	5	4	4	4
seems	1	3	1	1	4	1	4	1	0	2	3	2	4	2	2	1	2	4	3	4	5	5	5	5	5
seen	1	2	1	0	4	1	2	1	0	4	4	4	3	3	2	4	2	6	4	4	5	5	5	6	6
seldahl	1	4	1	1	4	1	4	1	0	4	2	2	4	4	1	0	3	4	3	3	3	4	5	5	5
selection	2	5	2	2	5	2	6	1	1	4	4	5	5	4	2	5	5	4	3	3	4	4	5	6	5
self-destructive	2	4	2	2	5	2	5	1	1	4	5	3	3	4	4	2	2	4	3	4	4	4	5	5	4
self-hating	1	4	1	2	5	1	4	1	0	3	4	5	3	2	3	4	2	6	4	4	5	5	6	5	5
self-propelled	2	3	1	1	5	2	5	1	0	2	4	4	5	1	2	3	3	5	4	4	4	5	5	5	4
selling	2	4	2	1	4	2	4	1	0	3	2	3	4	3	1	3	3	4	4	5	4	5	5	5	6
seminary	2	4	2	2	4	2	4	1	0	3	4	3	4	3	4	2	3	5	4	4	4	5	5	5	5
senate	1	3	1	1	4	1	3	1	0	3	3	2	3	3	2	1	2	4	4	3	4	5	5	5	4
senator	1	3	1	1	3	1	2	1	0	3	3	3	4	3	2	2	3	3	2	2	2	3	3	4	3
send	0	2	0	0	3	0	0	1	0	2	1	2	4	1	0	2	3	2	2	3	3	3	4	3	3
seney	1	4	2	2	4	1	3	1	1	1	4	4	4	1	3	4	4	4	3	3	3	4	5	5	4
sense	0	2	0	1	4	0	2	1	0	2	3	3	3	2	2	2	3	4	3	3	3	4	4	4	4
sensibility	1	3	1	1	5	1	3	1	0	3	2	0	0	2	1	0	0	4	5	6	7	6	5	5	5
sensual	1	4	1	1	4	1	2	1	0	4	2	4	4	6	2	5	5	6	4	5	5	5	6	5	5
sent	0	2	0	0	3	0	2	1	0	3	3	3	4	4	3	3	4	2	2	3	3	3	4	3	3
sentimental	1	3	1	1	4	1	4	0	0	4	0	0	4	5	0	0	3	4	4	4	4	5	4	5	5
sentimentalist	4	4	4	2	5	4	7	1	0	2	3	1	3	1	2	0	2	4	3	5	5	6	6	5	5
separate	1	5	1	1	4	1	2	1	0	3	1	3	2	3	0	3	1	4	3	5	5	5	5	5	5
sequel	1	3	1	1	4	1	3	1	0	3	4	2	3	3	2	1	2	4	3	4	4	4	4	4	4
sequels	1	3	1	1	4	1	2	1	0	3	2	4	4	3	1	3	3	3	3	3	3	4	4	4	3
sequence	1	3	0	1	4	1	1	1	0	2	5	2	4	1	3	1	2	4	5	5	4	5	5	4	4
sequences	1	3	1	1	4	1	2	1	0	2	4	2	3	1	4	1	1	3	3	4	5	5	5	5	5
serbian	2	3	2	1	4	2	5	1	0	4	1	4	4	3	0	3	4	4	4	3	4	5	5	5	5
serenity	0	3	0	1	4	0	0	1	0	4	5	2	5	3	3	2	3	4	3	3	4	4	4	4	4
serial	0	3	1	1	3	0	2	1	0	4	3	4	4	3	1	4	3	3	3	2	3	3	3	3	3
series	1	2	1	1	4	1	2	1	0	4	3	3	3	3	2	2	2	4	3	3	3	4	4	4	4
serious	1	3	1	1	4	1	4	1	0	4	4	4	4	4	2	2	3	4	3	4	5	5	6	5	5
serve	0	3	0	1	4	0	1	1	0	4	1	2	3	4	1	0	2	4	4	3	3	4	4	4	4
served	1	3	1	1	4	1	3	1	0	4	3	2	2	4	2	1	2	4	3	4	4	4	5	5	5
serves	1	3	1	1	4	1	3	1	0	0	3	3	2	0	3	2	1	6	4	5	6	5	5	5	4
service	1	3	1	1	4	1	4	1	0	0	4	2	2	0	3	2	2	4	4	4	4	5	5	4	4
services	1	2	1	1	4	1	4	1	0	4	2	2	4	3	2	1	3	3	3	4	3	4	5	4	3
serving	1	3	1	1	4	1	3	1	0	4	4	3	3	4	3	2	3	4	3	4	4	5	5	5	5
set	0	2	0	0	2	0	0	1	0	3	4	2	2	3	4	2	1	2	2	2	2	4	2	2	2
sets	0	2	0	0	2	0	1	1	0	4	4	4	4	4	2	3	3	2	2	2	2	2	2	4	4
settings	1	4	1	1	5	1	2	1	0	5	4	1	3	4	3	0	1	4	4	5	4	5	5	5	5
settle	0	2	0	0	3	0	2	1	0	4	2	5	4	3	1	4	2	3	2	4	4	4	3	3	3
settles	2	2	1	1	4	2	5	0	0	4	3	3	1	4	2	2	0	5	4	4	4	5	5	5	4
setup	1	4	1	1	4	1	2	1	0	4	1	4	0	4	1	3	0	4	4	4	4	4	5	5	5
setups	0	3	0	1	3	0	0	1	0	4	3	3	3	5	3	3	3	2	2	3	3	3	3	3	3
